userId	geneSymbol	geneName	entrezgene	score	gLink
CR45222	CR45222	NA	19835627	-7.13141610752623	https://www.ncbi.nlm.nih.gov/gene/?term=19835627
CR45223	CR45223	NA	19835780	-2.31191513643964	https://www.ncbi.nlm.nih.gov/gene/?term=19835780
CR45226	CR45226	NA	19836203	-5.18881122589833	https://www.ncbi.nlm.nih.gov/gene/?term=19836203
CR45228	CR45228	NA	19836090	-8.44825494103328	https://www.ncbi.nlm.nih.gov/gene/?term=19836090
CR45231	CR45231	NA	19835623	-4.99371999893099	https://www.ncbi.nlm.nih.gov/gene/?term=19835623
CR45232	CR45232	NA	19835232	-1.82308438684682	https://www.ncbi.nlm.nih.gov/gene/?term=19835232
CR45234	CR45234	NA	19835941	-8.16468171323551	https://www.ncbi.nlm.nih.gov/gene/?term=19835941
CR45238	CR45238	NA	19836126	-7.63132685901285	https://www.ncbi.nlm.nih.gov/gene/?term=19836126
CR45239	CR45239	NA	19835137	-7.37229262445328	https://www.ncbi.nlm.nih.gov/gene/?term=19835137
CR45240	CR45240	NA	19836058	-4.96673951518861	https://www.ncbi.nlm.nih.gov/gene/?term=19836058
CR45243	CR45243	NA	19835159	-4.06149550950405	https://www.ncbi.nlm.nih.gov/gene/?term=19835159
CR45246	CR45246	NA	19835195	-8.17636402825378	https://www.ncbi.nlm.nih.gov/gene/?term=19835195
CR45247	CR45247	NA	19836207	-7.84878261009182	https://www.ncbi.nlm.nih.gov/gene/?term=19836207
CR45248	CR45248	NA	19834970	-5.00394460086499	https://www.ncbi.nlm.nih.gov/gene/?term=19834970
CR45249	CR45249	NA	19835422	-5.32677103322917	https://www.ncbi.nlm.nih.gov/gene/?term=19835422
CR45250	CR45250	NA	19835745	-7.21645782743202	https://www.ncbi.nlm.nih.gov/gene/?term=19835745
CR45253	CR45253	NA	19835807	-4.49613876401305	https://www.ncbi.nlm.nih.gov/gene/?term=19835807
CR45254	CR45254	NA	19835242	-8.05407783735163	https://www.ncbi.nlm.nih.gov/gene/?term=19835242
CR45256	CR45256	NA	19834868	-5.99972795673649	https://www.ncbi.nlm.nih.gov/gene/?term=19834868
CR45259	CR45259	NA	19835966	-7.56981448555978	https://www.ncbi.nlm.nih.gov/gene/?term=19835966
CR45260	CR45260	NA	19834943	-5.11227504168829	https://www.ncbi.nlm.nih.gov/gene/?term=19834943
CR45261	CR45261	NA	19835568	-7.59032483624189	https://www.ncbi.nlm.nih.gov/gene/?term=19835568
CR45262	CR45262	NA	19834753	-6.72539834473519	https://www.ncbi.nlm.nih.gov/gene/?term=19834753
CR45265	CR45265	NA	19836119	-6.99879285566253	https://www.ncbi.nlm.nih.gov/gene/?term=19836119
CR45266	CR45266	NA	19835608	-4.76463050823618	https://www.ncbi.nlm.nih.gov/gene/?term=19835608
CR45267	CR45267	NA	19835108	-5.06324619711219	https://www.ncbi.nlm.nih.gov/gene/?term=19835108
CR45269	CR45269	NA	19836219	-4.89297032991665	https://www.ncbi.nlm.nih.gov/gene/?term=19836219
CR45270	CR45270	NA	19836192	-6.05212528756792	https://www.ncbi.nlm.nih.gov/gene/?term=19836192
CR45271	CR45271	NA	19835892	-5.15662837078943	https://www.ncbi.nlm.nih.gov/gene/?term=19835892
CR45272	CR45272	NA	19835694	-3.43669189407207	https://www.ncbi.nlm.nih.gov/gene/?term=19835694
CR45273	CR45273	NA	19835434	-5.95231279303699	https://www.ncbi.nlm.nih.gov/gene/?term=19835434
CR45277	CR45277	NA	19835312	-6.95067334597633	https://www.ncbi.nlm.nih.gov/gene/?term=19835312
CR45278	CR45278	NA	19835675	-4.33973573315893	https://www.ncbi.nlm.nih.gov/gene/?term=19835675
CR45280	CR45280	NA	19835573	-3.83022620387142	https://www.ncbi.nlm.nih.gov/gene/?term=19835573
CR45281	CR45281	NA	19836134	-2.65363043664436	https://www.ncbi.nlm.nih.gov/gene/?term=19836134
CR45283	CR45283	NA	19834887	-4.76990566420657	https://www.ncbi.nlm.nih.gov/gene/?term=19834887
CR45284	CR45284	NA	19835625	-5.14433555532156	https://www.ncbi.nlm.nih.gov/gene/?term=19835625
CR45285	CR45285	NA	19835038	-6.57205327225693	https://www.ncbi.nlm.nih.gov/gene/?term=19835038
CR45286	CR45286	NA	19835788	-5.88409262507893	https://www.ncbi.nlm.nih.gov/gene/?term=19835788
CR45287	CR45287	NA	19835419	-7.33135591392747	https://www.ncbi.nlm.nih.gov/gene/?term=19835419
CR45290	CR45290	NA	19835529	-3.13302924600261	https://www.ncbi.nlm.nih.gov/gene/?term=19835529
CR45292	CR45292	NA	19835173	-7.70809639097173	https://www.ncbi.nlm.nih.gov/gene/?term=19835173
CR45294	CR45294	NA	19835379	-7.4803383046828	https://www.ncbi.nlm.nih.gov/gene/?term=19835379
CR45296	CR45296	NA	19835050	-7.64098847310138	https://www.ncbi.nlm.nih.gov/gene/?term=19835050
CR45299	CR45299	NA	19834766	-7.61123871743732	https://www.ncbi.nlm.nih.gov/gene/?term=19834766
CR45301	CR45301	NA	19834822	-6.78898956921089	https://www.ncbi.nlm.nih.gov/gene/?term=19834822
CR45303	CR45303	NA	19836080	-5.75152786734606	https://www.ncbi.nlm.nih.gov/gene/?term=19836080
CR45304	CR45304	NA	19835977	-7.4410767836303	https://www.ncbi.nlm.nih.gov/gene/?term=19835977
CR45306	CR45306	NA	19835816	-7.022105908575	https://www.ncbi.nlm.nih.gov/gene/?term=19835816
CR45309	CR45309	NA	19836147	-4.85328611739789	https://www.ncbi.nlm.nih.gov/gene/?term=19836147
CR45310	CR45310	NA	19834728	-6.69163834747052	https://www.ncbi.nlm.nih.gov/gene/?term=19834728
CR45311	CR45311	NA	19835253	-4.64379258201422	https://www.ncbi.nlm.nih.gov/gene/?term=19835253
CR45313	CR45313	NA	19835700	-7.23643070773699	https://www.ncbi.nlm.nih.gov/gene/?term=19835700
CR45314	CR45314	NA	19835458	-3.1403841274466	https://www.ncbi.nlm.nih.gov/gene/?term=19835458
CR45316	CR45316	NA	19835988	-9.20509858931214	https://www.ncbi.nlm.nih.gov/gene/?term=19835988
CR45317	CR45317	NA	19834976	-7.66922237422757	https://www.ncbi.nlm.nih.gov/gene/?term=19834976
CR45318	CR45318	NA	19835878	-4.39786264418071	https://www.ncbi.nlm.nih.gov/gene/?term=19835878
CR45319	CR45319	NA	19835370	-8.9161966621676	https://www.ncbi.nlm.nih.gov/gene/?term=19835370
CR45320	CR45320	NA	19835743	-8.61410677744924	https://www.ncbi.nlm.nih.gov/gene/?term=19835743
CR45321	CR45321	NA	19835762	-7.16166873948378	https://www.ncbi.nlm.nih.gov/gene/?term=19835762
CR45322	CR45322	NA	19836014	-7.86460646687822	https://www.ncbi.nlm.nih.gov/gene/?term=19836014
CR45323	CR45323	NA	19835777	-7.69857785653304	https://www.ncbi.nlm.nih.gov/gene/?term=19835777
CR45325	CR45325	NA	19835513	-6.30350848877026	https://www.ncbi.nlm.nih.gov/gene/?term=19835513
CR45326	CR45326	NA	19835547	-6.2510520612497	https://www.ncbi.nlm.nih.gov/gene/?term=19835547
CR45327	CR45327	NA	19836258	-8.04071722370434	https://www.ncbi.nlm.nih.gov/gene/?term=19836258
CR45328	CR45328	NA	19835928	-7.56769630471218	https://www.ncbi.nlm.nih.gov/gene/?term=19835928
CR45329	CR45329	NA	19835964	-8.85615397666857	https://www.ncbi.nlm.nih.gov/gene/?term=19835964
CR45336	CR45336	NA	19835786	-7.64004209192316	https://www.ncbi.nlm.nih.gov/gene/?term=19835786
CR45338	CR45338	NA	19835261	-6.84005525395534	https://www.ncbi.nlm.nih.gov/gene/?term=19835261
CR45343	CR45343	NA	19835909	-4.66349431194331	https://www.ncbi.nlm.nih.gov/gene/?term=19835909
CR45344	CR45344	NA	19834796	-8.28648428955675	https://www.ncbi.nlm.nih.gov/gene/?term=19834796
CR45345	CR45345	NA	19835464	-6.21750159030809	https://www.ncbi.nlm.nih.gov/gene/?term=19835464
CR45346	CR45346	NA	19835817	-7.20922474212015	https://www.ncbi.nlm.nih.gov/gene/?term=19835817
CR45348	CR45348	NA	19835631	-4.86198250970274	https://www.ncbi.nlm.nih.gov/gene/?term=19835631
CR45349	CR45349	NA	19835503	-7.36761242891221	https://www.ncbi.nlm.nih.gov/gene/?term=19835503
CR45353	CR45353	NA	19835036	-7.55930324975537	https://www.ncbi.nlm.nih.gov/gene/?term=19835036
CR45359	CR45359	NA	19834800	-5.03010140901035	https://www.ncbi.nlm.nih.gov/gene/?term=19834800
CR45360	CR45360	NA	19835874	-4.9189644107883	https://www.ncbi.nlm.nih.gov/gene/?term=19835874
CR45361	CR45361	NA	19834877	-2.20576675722012	https://www.ncbi.nlm.nih.gov/gene/?term=19834877
CR45362	CR45362	NA	19834802	-8.82618854615196	https://www.ncbi.nlm.nih.gov/gene/?term=19834802
CR45363	CR45363	NA	19834826	-6.51998726963304	https://www.ncbi.nlm.nih.gov/gene/?term=19834826
CR45365	CR45365	NA	19835934	-7.20904913469957	https://www.ncbi.nlm.nih.gov/gene/?term=19835934
CR45366	CR45366	NA	19835501	-2.69642362057733	https://www.ncbi.nlm.nih.gov/gene/?term=19835501
CR45367	CR45367	NA	19835000	-4.05788358353407	https://www.ncbi.nlm.nih.gov/gene/?term=19835000
CR45371	CR45371	NA	19834772	-4.48958145925058	https://www.ncbi.nlm.nih.gov/gene/?term=19834772
CR45372	CR45372	NA	19835145	-8.05874637297871	https://www.ncbi.nlm.nih.gov/gene/?term=19835145
CR45374	CR45374	NA	19835999	-6.41315010829098	https://www.ncbi.nlm.nih.gov/gene/?term=19835999
CR45375	CR45375	NA	19835802	-7.74501547105444	https://www.ncbi.nlm.nih.gov/gene/?term=19835802
CR45377	CR45377	NA	19835959	-8.84678620119539	https://www.ncbi.nlm.nih.gov/gene/?term=19835959
CR45381	CR45381	NA	19835201	-4.2630727434463	https://www.ncbi.nlm.nih.gov/gene/?term=19835201
CR45383	CR45383	NA	19835350	-7.5554932030311	https://www.ncbi.nlm.nih.gov/gene/?term=19835350
CR45384	CR45384	NA	19835185	-4.64700565306623	https://www.ncbi.nlm.nih.gov/gene/?term=19835185
CR45386	CR45386	NA	19835801	-7.70260947020642	https://www.ncbi.nlm.nih.gov/gene/?term=19835801
CR45388	CR45388	NA	19835942	-6.82557257702223	https://www.ncbi.nlm.nih.gov/gene/?term=19835942
CR45390	CR45390	NA	19835413	-7.47368092828058	https://www.ncbi.nlm.nih.gov/gene/?term=19835413
CR45393	CR45393	NA	19835721	-4.37186126250912	https://www.ncbi.nlm.nih.gov/gene/?term=19835721
CR45395	CR45395	NA	19835311	-7.54151888084137	https://www.ncbi.nlm.nih.gov/gene/?term=19835311
CR45396	CR45396	NA	19835620	-3.88656846970488	https://www.ncbi.nlm.nih.gov/gene/?term=19835620
CR45398	CR45398	NA	19834858	-7.14996713609503	https://www.ncbi.nlm.nih.gov/gene/?term=19834858
CR45399	CR45399	NA	19836182	-5.76219482912126	https://www.ncbi.nlm.nih.gov/gene/?term=19836182
CR45400	CR45400	NA	19835792	-6.31460790878477	https://www.ncbi.nlm.nih.gov/gene/?term=19835792
CR45401	CR45401	NA	19834790	-7.52227187277911	https://www.ncbi.nlm.nih.gov/gene/?term=19834790
CR45403	CR45403	NA	19835783	-7.50220628885877	https://www.ncbi.nlm.nih.gov/gene/?term=19835783
CR45405	CR45405	NA	19834864	-6.83648114564531	https://www.ncbi.nlm.nih.gov/gene/?term=19834864
CR45406	CR45406	NA	19836168	-7.49752968402306	https://www.ncbi.nlm.nih.gov/gene/?term=19836168
CR45408	CR45408	NA	19835826	-6.31523455144434	https://www.ncbi.nlm.nih.gov/gene/?term=19835826
CR45410	CR45410	NA	19836155	-5.2324599673338	https://www.ncbi.nlm.nih.gov/gene/?term=19836155
CR45414	CR45414	NA	19836143	-7.69723160032185	https://www.ncbi.nlm.nih.gov/gene/?term=19836143
CR45417	CR45417	NA	19834763	-7.31621136447791	https://www.ncbi.nlm.nih.gov/gene/?term=19834763
CR45419	CR45419	NA	19835728	-5.66987684176122	https://www.ncbi.nlm.nih.gov/gene/?term=19835728
CR45420	CR45420	NA	19836129	-7.3830931943205	https://www.ncbi.nlm.nih.gov/gene/?term=19836129
CR45423	CR45423	NA	19835042	-7.92501093800459	https://www.ncbi.nlm.nih.gov/gene/?term=19835042
CR45426	CR45426	NA	19835472	-7.16576265495453	https://www.ncbi.nlm.nih.gov/gene/?term=19835472
CR45427	CR45427	NA	19834841	-7.00193444254595	https://www.ncbi.nlm.nih.gov/gene/?term=19834841
CR45429	CR45429	NA	19834961	-7.92766228455478	https://www.ncbi.nlm.nih.gov/gene/?term=19834961
CR45432	CR45432	NA	19835320	-7.78586586806153	https://www.ncbi.nlm.nih.gov/gene/?term=19835320
CR45434	CR45434	NA	19834820	-8.21869194162266	https://www.ncbi.nlm.nih.gov/gene/?term=19834820
CR45435	CR45435	NA	19834747	-7.9250673298309	https://www.ncbi.nlm.nih.gov/gene/?term=19834747
CR45436	CR45436	NA	19835043	-7.33929785205581	https://www.ncbi.nlm.nih.gov/gene/?term=19835043
CR45438	CR45438	NA	19835401	-7.23508543922486	https://www.ncbi.nlm.nih.gov/gene/?term=19835401
CR45441	CR45441	NA	19835123	-6.38660855359907	https://www.ncbi.nlm.nih.gov/gene/?term=19835123
CR45446	CR45446	NA	19836109	-7.09556135299858	https://www.ncbi.nlm.nih.gov/gene/?term=19836109
CR45448	CR45448	NA	19836062	-7.55593924922188	https://www.ncbi.nlm.nih.gov/gene/?term=19836062
CR45449	CR45449	NA	19835482	-7.46928572176709	https://www.ncbi.nlm.nih.gov/gene/?term=19835482
CR45450	CR45450	NA	19836088	-8.08057528846139	https://www.ncbi.nlm.nih.gov/gene/?term=19836088
CR45451	CR45451	NA	19835085	-8.0950199383892	https://www.ncbi.nlm.nih.gov/gene/?term=19835085
CR45452	CR45452	NA	19835629	-7.28670163901668	https://www.ncbi.nlm.nih.gov/gene/?term=19835629
CR45456	CR45456	NA	19835849	-8.05369939293393	https://www.ncbi.nlm.nih.gov/gene/?term=19835849
CR45457	CR45457	NA	19834867	-3.94079413824429	https://www.ncbi.nlm.nih.gov/gene/?term=19834867
CR45464	CR45464	NA	19835494	-4.79553689513549	https://www.ncbi.nlm.nih.gov/gene/?term=19835494
CR45465	CR45465	NA	19835667	-8.04276994596886	https://www.ncbi.nlm.nih.gov/gene/?term=19835667
CR45467	CR45467	NA	19835646	-3.65641140475893	https://www.ncbi.nlm.nih.gov/gene/?term=19835646
CR45468	CR45468	NA	19834897	-8.36489091503575	https://www.ncbi.nlm.nih.gov/gene/?term=19834897
CR45469	CR45469	NA	19834789	-8.3196443710858	https://www.ncbi.nlm.nih.gov/gene/?term=19834789
CR45471	CR45471	NA	19834754	-5.61837894488817	https://www.ncbi.nlm.nih.gov/gene/?term=19834754
CR45472	CR45472	NA	19835066	-2.50120152482763	https://www.ncbi.nlm.nih.gov/gene/?term=19835066
CR45473	CR45473	NA	19834782	-3.13745949507717	https://www.ncbi.nlm.nih.gov/gene/?term=19834782
CR45479	CR45479	NA	19835032	-1.93937167132327	https://www.ncbi.nlm.nih.gov/gene/?term=19835032
CR45481	CR45481	NA	19835164	-1.08360606425418	https://www.ncbi.nlm.nih.gov/gene/?term=19835164
CR45482	CR45482	NA	19835470	-8.79426625384104	https://www.ncbi.nlm.nih.gov/gene/?term=19835470
CR45484	CR45484	NA	19835710	-5.00216183433963	https://www.ncbi.nlm.nih.gov/gene/?term=19835710
CR45485	CR45485	NA	19836163	-1.65455134884436	https://www.ncbi.nlm.nih.gov/gene/?term=19836163
CR45500	CR45500	NA	19835598	-8.46265396164525	https://www.ncbi.nlm.nih.gov/gene/?term=19835598
CR45506	CR45506	NA	19835118	-7.57598417019837	https://www.ncbi.nlm.nih.gov/gene/?term=19835118
CR45512	CR45512	NA	19835842	-8.23139587979857	https://www.ncbi.nlm.nih.gov/gene/?term=19835842
CR45514	CR45514	NA	19836247	-7.12517253636715	https://www.ncbi.nlm.nih.gov/gene/?term=19836247
CR45519	CR45519	NA	19835360	-7.92599167897086	https://www.ncbi.nlm.nih.gov/gene/?term=19835360
CR45520	CR45520	NA	19835322	-7.81796995480387	https://www.ncbi.nlm.nih.gov/gene/?term=19835322
CR45523	CR45523	NA	19835687	-7.7833128093151	https://www.ncbi.nlm.nih.gov/gene/?term=19835687
CR45526	CR45526	NA	19835254	-7.49967784740712	https://www.ncbi.nlm.nih.gov/gene/?term=19835254
CR45527	CR45527	NA	19834854	-7.61099478021747	https://www.ncbi.nlm.nih.gov/gene/?term=19834854
CR45528	CR45528	NA	19834896	-2.64964350224936	https://www.ncbi.nlm.nih.gov/gene/?term=19834896
CR45529	CR45529	NA	19835540	-5.46382247888955	https://www.ncbi.nlm.nih.gov/gene/?term=19835540
CR45531	CR45531	NA	19835847	-3.65532304494982	https://www.ncbi.nlm.nih.gov/gene/?term=19835847
CR45532	CR45532	NA	19835991	-7.09406847125665	https://www.ncbi.nlm.nih.gov/gene/?term=19835991
CR45533	CR45533	NA	19835128	-4.48513195914806	https://www.ncbi.nlm.nih.gov/gene/?term=19835128
CR45534	CR45534	NA	19834839	-5.82829053409584	https://www.ncbi.nlm.nih.gov/gene/?term=19834839
CR45535	CR45535	NA	19835485	-3.05695328379642	https://www.ncbi.nlm.nih.gov/gene/?term=19835485
CR45537	CR45537	NA	19835564	-8.66758748857655	https://www.ncbi.nlm.nih.gov/gene/?term=19835564
CR45539	CR45539	NA	19835935	-7.42719489372645	https://www.ncbi.nlm.nih.gov/gene/?term=19835935
CR45547	CR45547	NA	19835475	-4.65696173853882	https://www.ncbi.nlm.nih.gov/gene/?term=19835475
CR45550	CR45550	NA	19834830	-4.13749830764141	https://www.ncbi.nlm.nih.gov/gene/?term=19834830
CR45551	CR45551	NA	19835803	-5.18484611826435	https://www.ncbi.nlm.nih.gov/gene/?term=19835803
CR45552	CR45552	NA	19835715	-6.00729937735521	https://www.ncbi.nlm.nih.gov/gene/?term=19835715
CR45553	CR45553	NA	19834776	-4.92101844665635	https://www.ncbi.nlm.nih.gov/gene/?term=19834776
CR45554	CR45554	NA	19835914	-8.76154285489313	https://www.ncbi.nlm.nih.gov/gene/?term=19835914
CR45555	CR45555	NA	19834742	-7.9491487777327	https://www.ncbi.nlm.nih.gov/gene/?term=19834742
CR45556	CR45556	NA	19835229	-7.67688489101781	https://www.ncbi.nlm.nih.gov/gene/?term=19835229
CR45557	CR45557	NA	19835740	-6.11935969170502	https://www.ncbi.nlm.nih.gov/gene/?term=19835740
CR45558	CR45558	NA	19835177	-7.49807714368614	https://www.ncbi.nlm.nih.gov/gene/?term=19835177
CR45560	CR45560	NA	19835226	-7.78553449118739	https://www.ncbi.nlm.nih.gov/gene/?term=19835226
CR45561	CR45561	NA	19835794	-7.9717509198858	https://www.ncbi.nlm.nih.gov/gene/?term=19835794
CR45562	CR45562	NA	19835247	-8.06823166653457	https://www.ncbi.nlm.nih.gov/gene/?term=19835247
CR45563	CR45563	NA	19835705	-8.60003140570064	https://www.ncbi.nlm.nih.gov/gene/?term=19835705
CR45565	CR45565	NA	19834934	-4.3619856586006	https://www.ncbi.nlm.nih.gov/gene/?term=19834934
CR45567	CR45567	NA	19835612	-4.6066100278493	https://www.ncbi.nlm.nih.gov/gene/?term=19835612
CR45571	CR45571	NA	19836206	-6.75814657909875	https://www.ncbi.nlm.nih.gov/gene/?term=19836206
CR45572	CR45572	NA	19835432	-5.4215670463676	https://www.ncbi.nlm.nih.gov/gene/?term=19835432
CR45573	CR45573	NA	19835053	-5.18447911528143	https://www.ncbi.nlm.nih.gov/gene/?term=19835053
CR45576	CR45576	NA	19836156	-7.41054199335171	https://www.ncbi.nlm.nih.gov/gene/?term=19836156
CR45579	CR45579	NA	19834744	-4.47964513555443	https://www.ncbi.nlm.nih.gov/gene/?term=19834744
CR45580	CR45580	NA	19835045	-7.77521474146943	https://www.ncbi.nlm.nih.gov/gene/?term=19835045
CR45582	CR45582	NA	19835255	-6.76992212535256	https://www.ncbi.nlm.nih.gov/gene/?term=19835255
CR45583	CR45583	NA	19835334	-8.08339438409042	https://www.ncbi.nlm.nih.gov/gene/?term=19835334
CR45584	CR45584	NA	19834940	-8.180918945395	https://www.ncbi.nlm.nih.gov/gene/?term=19834940
CR45587	CR45587	NA	19834775	-7.45805936281209	https://www.ncbi.nlm.nih.gov/gene/?term=19834775
CR45588	CR45588	NA	19835391	-3.66921287495677	https://www.ncbi.nlm.nih.gov/gene/?term=19835391
CR45593	CR45593	NA	19835436	-7.80077035014333	https://www.ncbi.nlm.nih.gov/gene/?term=19835436
CR45594	CR45594	NA	19834724	-5.43815603520184	https://www.ncbi.nlm.nih.gov/gene/?term=19834724
CR45595	CR45595	NA	19835070	-4.41260244280002	https://www.ncbi.nlm.nih.gov/gene/?term=19835070
CR45597	CR45597	NA	19835539	-4.34094758277405	https://www.ncbi.nlm.nih.gov/gene/?term=19835539
CR45598	CR45598	NA	19835922	-6.98869680843765	https://www.ncbi.nlm.nih.gov/gene/?term=19835922
CR45599	CR45599	NA	19834978	-8.34146906090803	https://www.ncbi.nlm.nih.gov/gene/?term=19834978
CR45600	CR45600	NA	19835798	-0.953869817969195	https://www.ncbi.nlm.nih.gov/gene/?term=19835798
CR45602	CR45602	NA	19835863	-6.9480309296146	https://www.ncbi.nlm.nih.gov/gene/?term=19835863
CR45604	CR45604	NA	19835641	-2.43990895149319	https://www.ncbi.nlm.nih.gov/gene/?term=19835641
CR45605	CR45605	NA	19834810	-4.89499103661274	https://www.ncbi.nlm.nih.gov/gene/?term=19834810
CR45606	CR45606	NA	19835346	-8.27697415247771	https://www.ncbi.nlm.nih.gov/gene/?term=19835346
CR45607	CR45607	NA	19835541	-6.86006826378826	https://www.ncbi.nlm.nih.gov/gene/?term=19835541
CR45608	CR45608	NA	19835796	-5.45351696213854	https://www.ncbi.nlm.nih.gov/gene/?term=19835796
CR45609	CR45609	NA	19834770	-7.09695283176724	https://www.ncbi.nlm.nih.gov/gene/?term=19834770
CR45613	CR45613	NA	19836095	-5.17165047946642	https://www.ncbi.nlm.nih.gov/gene/?term=19836095
CR45620	CR45620	NA	19835789	-4.13334596459492	https://www.ncbi.nlm.nih.gov/gene/?term=19835789
CR45621	CR45621	NA	19835227	-4.68832941892375	https://www.ncbi.nlm.nih.gov/gene/?term=19835227
CR45622	CR45622	NA	19836159	-7.86957606050262	https://www.ncbi.nlm.nih.gov/gene/?term=19836159
CR45623	CR45623	NA	19835079	-6.80305107058594	https://www.ncbi.nlm.nih.gov/gene/?term=19835079
CR45624	CR45624	NA	19835735	-5.75666002382161	https://www.ncbi.nlm.nih.gov/gene/?term=19835735
CR45629	CR45629	NA	19835901	-4.48367128877846	https://www.ncbi.nlm.nih.gov/gene/?term=19835901
CR45630	CR45630	NA	19835773	-6.96202814845707	https://www.ncbi.nlm.nih.gov/gene/?term=19835773
CR45632	CR45632	NA	19835972	-5.0526684519903	https://www.ncbi.nlm.nih.gov/gene/?term=19835972
CR45633	CR45633	NA	19835781	-6.51349340812952	https://www.ncbi.nlm.nih.gov/gene/?term=19835781
CR45638	CR45638	NA	19835052	-7.52718904500683	https://www.ncbi.nlm.nih.gov/gene/?term=19835052
CR45639	CR45639	NA	19835469	-6.93159163773495	https://www.ncbi.nlm.nih.gov/gene/?term=19835469
CR45641	CR45641	NA	19834912	-7.32580611686486	https://www.ncbi.nlm.nih.gov/gene/?term=19834912
CR45642	CR45642	NA	19835963	-7.28241454419748	https://www.ncbi.nlm.nih.gov/gene/?term=19835963
CR45643	CR45643	NA	19835502	-7.36875997502358	https://www.ncbi.nlm.nih.gov/gene/?term=19835502
CR45645	CR45645	NA	19835797	-4.44467831291994	https://www.ncbi.nlm.nih.gov/gene/?term=19835797
CR45649	CR45649	NA	19836104	-7.30807122343602	https://www.ncbi.nlm.nih.gov/gene/?term=19836104
CR45651	CR45651	NA	19836136	-9.12319644766304	https://www.ncbi.nlm.nih.gov/gene/?term=19836136
CR45652	CR45652	NA	19835144	-7.60584091378567	https://www.ncbi.nlm.nih.gov/gene/?term=19835144
CR45654	CR45654	NA	19835423	-4.74744619908337	https://www.ncbi.nlm.nih.gov/gene/?term=19835423
